task,algo1,algo2,test,alpha,target_n,fpr,se,expected_fpr
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,2,0.333,0.014903388876359632,0.01
HalfCheetah-v5,SAC,TD3,permutation,0.01,2,0.36,0.015178932768808221,0.01
HalfCheetah-v5,SAC,TD3,t-test,0.01,3,0.026,0.0050322956987840055,0.01
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,3,0.016,0.003967870965643918,0.01
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,3,0.133,0.010738295954200556,0.01
HalfCheetah-v5,SAC,TD3,permutation,0.01,3,0.099,0.009444522221901964,0.01
HalfCheetah-v5,SAC,TD3,t-test,0.01,5,0.006,0.002442130217658346,0.01
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,5,0.005,0.0022304708023195463,0.01
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,5,0.007,0.0026364749192814255,0.01
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,5,0.02,0.004427188724235731,0.01
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,5,0.066,0.007851369307324678,0.01
HalfCheetah-v5,SAC,TD3,permutation,0.01,5,0.011,0.003298332912245215,0.01
HalfCheetah-v5,SAC,TD3,t-test,0.01,10,0.009,0.002986469487538756,0.01
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,10,0.008,0.0028170906978654416,0.01
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,10,0.004,0.001995995991979944,0.01
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,10,0.021,0.004534203347888138,0.01
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,10,0.034,0.005730968504537431,0.01
HalfCheetah-v5,SAC,TD3,permutation,0.01,10,0.012,0.003443254274665175,0.01
HalfCheetah-v5,SAC,TD3,t-test,0.01,20,0.011,0.003298332912245215,0.01
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,20,0.009,0.002986469487538756,0.01
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,20,0.018,0.004204283529925164,0.01
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,20,0.025,0.0049371044145328745,0.01
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,20,0.023,0.004740358636221525,0.01
HalfCheetah-v5,SAC,TD3,permutation,0.01,20,0.008,0.0028170906978654416,0.01
HalfCheetah-v5,SAC,TD3,t-test,0.01,30,0.013,0.003582038525755969,0.01
HalfCheetah-v5,SAC,TD3,Welch t-test,0.01,30,0.01,0.003146426544510455,0.01
HalfCheetah-v5,SAC,TD3,Mann-Whitney,0.01,30,0.032,0.005565608681896348,0.01
HalfCheetah-v5,SAC,TD3,Ranked t-test,0.01,30,0.033,0.005648982209212559,0.01
HalfCheetah-v5,SAC,TD3,bootstrap,0.01,30,0.017,0.004087909000944126,0.01
HalfCheetah-v5,SAC,TD3,permutation,0.01,30,0.011,0.003298332912245215,0.01
HalfCheetah-v5,SAC,DDPG,t-test,0.05,2,0.132,0.010704017937204702,0.05
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,2,0.053,0.00708456067798138,0.05
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,2,0.418,0.015597307459943206,0.05
HalfCheetah-v5,SAC,DDPG,permutation,0.05,2,0.405,0.015523369479594306,0.05
HalfCheetah-v5,SAC,DDPG,t-test,0.05,3,0.128,0.010564847372300274,0.05
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,3,0.107,0.009775019181566858,0.05
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,3,0.0,0.0,0.05
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,3,0.111,0.00993373041711924,0.05
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,3,0.223,0.01316324428095141,0.05
HalfCheetah-v5,SAC,DDPG,permutation,0.05,3,0.173,0.011961229033840962,0.05
HalfCheetah-v5,SAC,DDPG,t-test,0.05,5,0.097,0.00935900635751467,0.05
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,5,0.102,0.009570579919733181,0.05
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,5,0.051,0.00695693898205238,0.05
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,5,0.082,0.008676174272108648,0.05
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,5,0.156,0.011474493452871897,0.05
HalfCheetah-v5,SAC,DDPG,permutation,0.05,5,0.1,0.009486832980505138,0.05
HalfCheetah-v5,SAC,DDPG,t-test,0.05,10,0.051,0.00695693898205238,0.05
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,10,0.061,0.0075682891065286355,0.05
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,10,0.096,0.009315793041926168,0.05
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,10,0.132,0.010704017937204702,0.05
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,10,0.097,0.00935900635751467,0.05
HalfCheetah-v5,SAC,DDPG,permutation,0.05,10,0.071,0.008121514637061242,0.05
HalfCheetah-v5,SAC,DDPG,t-test,0.05,20,0.062,0.007626008130076967,0.05
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,20,0.059,0.007451107300260815,0.05
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,20,0.198,0.012601428490452978,0.05
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,20,0.196,0.012553246592017541,0.05
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,20,0.075,0.008329165624478841,0.05
HalfCheetah-v5,SAC,DDPG,permutation,0.05,20,0.062,0.007626008130076967,0.05
HalfCheetah-v5,SAC,DDPG,t-test,0.05,30,0.05,0.006892024376045111,0.05
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.05,30,0.067,0.007906389820898032,0.05
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.05,30,0.298,0.014463609508003178,0.05
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.05,30,0.286,0.014289996501049255,0.05
HalfCheetah-v5,SAC,DDPG,bootstrap,0.05,30,0.064,0.007739767438366608,0.05
HalfCheetah-v5,SAC,DDPG,permutation,0.05,30,0.059,0.007451107300260815,0.05
HalfCheetah-v5,SAC,DDPG,t-test,0.01,2,0.037,0.005969170796685248,0.01
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,2,0.003,0.001729450779872038,0.01
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,2,0.407,0.015535475531827147,0.01
HalfCheetah-v5,SAC,DDPG,permutation,0.01,2,0.415,0.015581238718407466,0.01
HalfCheetah-v5,SAC,DDPG,t-test,0.01,3,0.063,0.007683163410991596,0.01
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,3,0.034,0.005730968504537431,0.01
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,3,0.23,0.013307892395116516,0.01
HalfCheetah-v5,SAC,DDPG,permutation,0.01,3,0.206,0.0127892142057282,0.01
HalfCheetah-v5,SAC,DDPG,t-test,0.01,5,0.065,0.007795832219846705,0.01
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,5,0.042,0.0063431853196954605,0.01
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,5,0.009,0.002986469487538756,0.01
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,5,0.022,0.0046385342512479085,0.01
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,5,0.103,0.009612023720320296,0.01
HalfCheetah-v5,SAC,DDPG,permutation,0.01,5,0.055,0.00720936890441875,0.01
HalfCheetah-v5,SAC,DDPG,t-test,0.01,10,0.033,0.005648982209212559,0.01
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,10,0.035,0.005811626278418116,0.01
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,10,0.021,0.004534203347888138,0.01
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,10,0.029,0.005306505441436953,0.01
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,10,0.027,0.00512552436341883,0.01
HalfCheetah-v5,SAC,DDPG,permutation,0.01,10,0.027,0.00512552436341883,0.01
HalfCheetah-v5,SAC,DDPG,t-test,0.01,20,0.02,0.004427188724235731,0.01
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,20,0.013,0.003582038525755969,0.01
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,20,0.05,0.006892024376045111,0.01
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,20,0.05,0.006892024376045111,0.01
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,20,0.022,0.0046385342512479085,0.01
HalfCheetah-v5,SAC,DDPG,permutation,0.01,20,0.017,0.004087909000944126,0.01
HalfCheetah-v5,SAC,DDPG,t-test,0.01,30,0.011,0.003298332912245215,0.01
HalfCheetah-v5,SAC,DDPG,Welch t-test,0.01,30,0.009,0.002986469487538756,0.01
HalfCheetah-v5,SAC,DDPG,Mann-Whitney,0.01,30,0.095,0.00927227048785787,0.01
HalfCheetah-v5,SAC,DDPG,Ranked t-test,0.01,30,0.119,0.010239091756596383,0.01
HalfCheetah-v5,SAC,DDPG,bootstrap,0.01,30,0.02,0.004427188724235731,0.01
HalfCheetah-v5,SAC,DDPG,permutation,0.01,30,0.012,0.003443254274665175,0.01
HalfCheetah-v5,SAC,PPO,t-test,0.05,2,0.264,0.013939296969359681,0.05
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,2,0.148,0.011229247525992114,0.05
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,2,0.541,0.015758140753274162,0.05
HalfCheetah-v5,SAC,PPO,permutation,0.05,2,0.512,0.01580683396509244,0.05
HalfCheetah-v5,SAC,PPO,t-test,0.05,3,0.24,0.013505554412907307,0.05
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,3,0.16,0.01159310139695155,0.05
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,3,0.185,0.012279047194306243,0.05
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,3,0.371,0.015276092432294327,0.05
HalfCheetah-v5,SAC,PPO,permutation,0.05,3,0.276,0.014135911714495106,0.05
HalfCheetah-v5,SAC,PPO,t-test,0.05,5,0.193,0.012480024038438387,0.05
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,5,0.176,0.012042591083317577,0.05
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,5,0.041,0.006270486424512854,0.05
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,5,0.075,0.008329165624478841,0.05
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,5,0.229,0.013287550564344055,0.05
HalfCheetah-v5,SAC,PPO,permutation,0.05,5,0.2,0.01264911064067352,0.05
HalfCheetah-v5,SAC,PPO,t-test,0.05,10,0.078,0.008480330182251162,0.05
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,10,0.077,0.00843036179532053,0.05
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,10,0.093,0.009184280047995052,0.05
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,10,0.103,0.009612023720320296,0.05
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,10,0.086,0.008865889690267977,0.05
HalfCheetah-v5,SAC,PPO,permutation,0.05,10,0.095,0.00927227048785787,0.05
HalfCheetah-v5,SAC,PPO,t-test,0.05,20,0.076,0.008379976133617566,0.05
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,20,0.06,0.007509993342207435,0.05
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,20,0.134,0.010772372069326236,0.05
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,20,0.124,0.010422283818818216,0.05
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,20,0.076,0.008379976133617566,0.05
HalfCheetah-v5,SAC,PPO,permutation,0.05,20,0.059,0.007451107300260815,0.05
HalfCheetah-v5,SAC,PPO,t-test,0.05,30,0.052,0.007021111023192838,0.05
HalfCheetah-v5,SAC,PPO,Welch t-test,0.05,30,0.078,0.008480330182251162,0.05
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.05,30,0.171,0.011906258858264422,0.05
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.05,30,0.178,0.012096115078817662,0.05
HalfCheetah-v5,SAC,PPO,bootstrap,0.05,30,0.047,0.006692607862410586,0.05
HalfCheetah-v5,SAC,PPO,permutation,0.05,30,0.066,0.007851369307324678,0.05
HalfCheetah-v5,SAC,PPO,t-test,0.01,2,0.125,0.010458250331675944,0.01
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,2,0.062,0.007626008130076967,0.01
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,2,0.526,0.01578999683343857,0.01
HalfCheetah-v5,SAC,PPO,permutation,0.01,2,0.513,0.015806043148112688,0.01
HalfCheetah-v5,SAC,PPO,t-test,0.01,3,0.146,0.011166198995181842,0.01
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,3,0.067,0.007906389820898032,0.01
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,3,0.306,0.0145727142289966,0.01
HalfCheetah-v5,SAC,PPO,permutation,0.01,3,0.285,0.014274978108564651,0.01
HalfCheetah-v5,SAC,PPO,t-test,0.01,5,0.124,0.010422283818818216,0.01
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,5,0.114,0.010050074626588601,0.01
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,5,0.036,0.005891010100144117,0.01
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,5,0.04,0.0061967733539318665,0.01
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,5,0.185,0.012279047194306243,0.01
HalfCheetah-v5,SAC,PPO,permutation,0.01,5,0.128,0.010564847372300274,0.01
HalfCheetah-v5,SAC,PPO,t-test,0.01,10,0.056,0.007270763371201128,0.01
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,10,0.062,0.007626008130076967,0.01
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,10,0.02,0.004427188724235731,0.01
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,10,0.031,0.0054807846153630225,0.01
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,10,0.074,0.00827792244467173,0.01
HalfCheetah-v5,SAC,PPO,permutation,0.01,10,0.059,0.007451107300260815,0.01
HalfCheetah-v5,SAC,PPO,t-test,0.01,20,0.03,0.005394441583704471,0.01
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,20,0.027,0.00512552436341883,0.01
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,20,0.045,0.0065555320150236475,0.01
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,20,0.034,0.005730968504537431,0.01
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,20,0.032,0.005565608681896348,0.01
HalfCheetah-v5,SAC,PPO,permutation,0.01,20,0.038,0.006046155803483731,0.01
HalfCheetah-v5,SAC,PPO,t-test,0.01,30,0.019,0.004317290817167636,0.01
HalfCheetah-v5,SAC,PPO,Welch t-test,0.01,30,0.021,0.004534203347888138,0.01
HalfCheetah-v5,SAC,PPO,Mann-Whitney,0.01,30,0.071,0.008121514637061242,0.01
HalfCheetah-v5,SAC,PPO,Ranked t-test,0.01,30,0.066,0.007851369307324678,0.01
HalfCheetah-v5,SAC,PPO,bootstrap,0.01,30,0.028,0.005216895628628198,0.01
HalfCheetah-v5,SAC,PPO,permutation,0.01,30,0.021,0.004534203347888138,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.05,2,0.118,0.01020176455325254,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,2,0.074,0.00827792244467173,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,2,0.408,0.015541428505771277,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,2,0.399,0.015485444778888335,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.05,3,0.113,0.01001154333756789,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,3,0.093,0.009184280047995052,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,3,0.0,0.0,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,3,0.127,0.010529529904036551,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,3,0.23,0.013307892395116516,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,3,0.175,0.012015614840697915,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.05,5,0.082,0.008676174272108648,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,5,0.068,0.007960904471226871,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,5,0.05,0.006892024376045111,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,5,0.095,0.00927227048785787,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,5,0.13,0.010634848376916336,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,5,0.068,0.007960904471226871,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.05,10,0.059,0.007451107300260815,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,10,0.049,0.006826346021115542,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,10,0.118,0.01020176455325254,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,10,0.137,0.010873407929439602,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,10,0.076,0.008379976133617566,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,10,0.059,0.007451107300260815,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.05,20,0.054,0.007147307185227175,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,20,0.053,0.00708456067798138,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,20,0.193,0.012480024038438387,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,20,0.199,0.012625331678811452,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,20,0.077,0.00843036179532053,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,20,0.044,0.006485676526007136,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.05,30,0.044,0.006485676526007136,0.05
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.05,30,0.061,0.0075682891065286355,0.05
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.05,30,0.28,0.014198591479439079,0.05
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.05,30,0.294,0.014407081592050487,0.05
HalfCheetah-v5,TD3,DDPG,bootstrap,0.05,30,0.064,0.007739767438366608,0.05
HalfCheetah-v5,TD3,DDPG,permutation,0.05,30,0.064,0.007739767438366608,0.05
HalfCheetah-v5,TD3,DDPG,t-test,0.01,2,0.055,0.00720936890441875,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,2,0.012,0.003443254274665175,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,2,0.374,0.015301111070768685,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,2,0.374,0.015301111070768685,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.01,3,0.061,0.0075682891065286355,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,3,0.03,0.005394441583704471,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,3,0.0,0.0,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,3,0.207,0.012812142677944232,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,3,0.162,0.011651437679531225,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.01,5,0.041,0.006270486424512854,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,5,0.03,0.005394441583704471,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,5,0.015,0.003843826218756514,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,5,0.021,0.004534203347888138,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,5,0.084,0.008771772910877254,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,5,0.028,0.005216895628628198,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.01,10,0.018,0.004204283529925164,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,10,0.013,0.003582038525755969,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,10,0.017,0.004087909000944126,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,10,0.04,0.0061967733539318665,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,10,0.024,0.004839834707921336,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,10,0.02,0.004427188724235731,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.01,20,0.011,0.003298332912245215,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,20,0.009,0.002986469487538756,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,20,0.059,0.007451107300260815,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,20,0.079,0.008529888627643388,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,20,0.023,0.004740358636221525,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,20,0.017,0.004087909000944126,0.01
HalfCheetah-v5,TD3,DDPG,t-test,0.01,30,0.012,0.003443254274665175,0.01
HalfCheetah-v5,TD3,DDPG,Welch t-test,0.01,30,0.01,0.003146426544510455,0.01
HalfCheetah-v5,TD3,DDPG,Mann-Whitney,0.01,30,0.104,0.009653186002558949,0.01
HalfCheetah-v5,TD3,DDPG,Ranked t-test,0.01,30,0.124,0.010422283818818216,0.01
HalfCheetah-v5,TD3,DDPG,bootstrap,0.01,30,0.017,0.004087909000944126,0.01
HalfCheetah-v5,TD3,DDPG,permutation,0.01,30,0.011,0.003298332912245215,0.01
HalfCheetah-v5,TD3,PPO,t-test,0.05,2,0.259,0.013853483316480371,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,2,0.159,0.011563693181678594,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,2,0.48,0.0157987341265052,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,2,0.467,0.015776913513105152,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.05,3,0.2,0.01264911064067352,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,3,0.167,0.01179453263168999,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,3,0.209,0.012857643641040918,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,3,0.295,0.01442133835675455,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,3,0.256,0.013800869537822608,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.05,5,0.106,0.009734680272099337,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,5,0.106,0.009734680272099337,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,5,0.057,0.007331507348424334,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,5,0.056,0.007270763371201128,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,5,0.171,0.011906258858264422,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,5,0.127,0.010529529904036551,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.05,10,0.072,0.008174105455644672,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,10,0.074,0.00827792244467173,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,10,0.086,0.008865889690267977,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,10,0.114,0.010050074626588601,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,10,0.089,0.00900438781928011,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,10,0.076,0.008379976133617566,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.05,20,0.059,0.007451107300260815,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,20,0.05,0.006892024376045111,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,20,0.111,0.00993373041711924,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,20,0.116,0.010126401137620413,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,20,0.068,0.007960904471226871,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,20,0.047,0.006692607862410586,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.05,30,0.067,0.007906389820898032,0.05
HalfCheetah-v5,TD3,PPO,Welch t-test,0.05,30,0.051,0.00695693898205238,0.05
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.05,30,0.139,0.010939789760319894,0.05
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.05,30,0.142,0.011037934589405754,0.05
HalfCheetah-v5,TD3,PPO,bootstrap,0.05,30,0.07,0.008068457101577725,0.05
HalfCheetah-v5,TD3,PPO,permutation,0.05,30,0.054,0.007147307185227175,0.05
HalfCheetah-v5,TD3,PPO,t-test,0.01,2,0.141,0.011005407761641547,0.01
HalfCheetah-v5,TD3,PPO,Welch t-test,0.01,2,0.084,0.008771772910877254,0.01
HalfCheetah-v5,TD3,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
HalfCheetah-v5,TD3,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
